1480487920	66	101
1480487920	66	16
1480487920	101	123
1480487920	0	16
1480487920	123	16
1480487920	101	16
1480487920	85	40
1480487920	0	66
1480487920	0	123
1480487920	0	101
1480487920	66	123
1480487940	123	16
1480487940	0	66
1480487940	41	8
1480487940	107	16
1480487940	66	101
1480487940	66	16
1480487940	133	101
1480487940	102	77
1480487940	107	0
1480487940	0	16
1480487940	101	16
1480487940	57	121
1480487940	85	40
1480487940	101	123
1480487940	41	77
1480487940	66	8
1480487940	120	43
1480487940	0	123
1480487940	66	123
1480487960	0	66
1480487960	107	16
1480487960	66	101
1480487960	99	8
1480487960	66	102
1480487960	66	16
1480487960	133	101
1480487960	107	0
1480487960	123	16
1480487960	0	16
1480487960	107	66
1480487960	101	16
1480487960	57	121
1480487960	85	40
1480487960	107	123
1480487960	0	101
1480487960	107	101
1480487960	66	123
1480487960	120	43
1480487980	123	16
1480487980	0	66
1480487980	107	16
1480487980	66	101
1480487980	66	16
1480487980	99	8
1480487980	107	0
1480487980	0	16
1480487980	107	66
1480487980	85	40
1480487980	101	16
1480487980	99	41
1480487980	0	123
1480487980	0	101
1480487980	41	8
1480487980	107	101
1480487980	24	77
1480487980	120	43
1480487980	66	123
1480488000	0	66
1480488000	66	101
1480488000	99	8
1480488000	66	16
1480488000	133	101
1480488000	58	121
1480488000	29	76
1480488000	107	0
1480488000	0	16
1480488000	107	66
1480488000	123	16
1480488000	101	16
1480488000	99	41
1480488000	0	123
1480488000	0	101
1480488000	107	101
1480488000	24	77
1480488000	133	102
1480488000	66	123
1480488020	133	0
1480488020	123	16
1480488020	66	101
1480488020	66	16
1480488020	101	123
1480488020	133	101
1480488020	43	121
1480488020	107	0
1480488020	0	16
1480488020	107	66
1480488020	101	16
1480488020	99	41
1480488020	0	66
1480488020	133	66
1480488020	0	123
1480488020	0	101
1480488020	107	101
1480488020	24	77
1480488020	133	16
1480488020	133	102
1480488020	66	123
1480488040	133	0
1480488040	123	16
1480488040	0	66
1480488040	66	101
1480488040	66	102
1480488040	66	16
1480488040	134	16
1480488040	101	123
1480488040	133	101
1480488040	102	101
1480488040	0	16
1480488040	101	16
1480488040	0	102
1480488040	99	41
1480488040	133	66
1480488040	0	123
1480488040	0	101
1480488040	133	10
1480488040	24	77
1480488040	29	76
1480488040	66	123
1480488060	107	101
1480488060	123	16
1480488060	0	66
1480488060	58	0
1480488060	102	41
1480488060	101	123
1480488060	102	101
1480488060	0	5
1480488060	0	16
1480488060	134	66
1480488060	134	133
1480488060	101	16
1480488060	5	123
1480488060	99	41
1480488060	133	66
1480488060	0	123
1480488060	133	10
1480488060	134	10
1480488060	21	82
1480488060	29	76
1480488060	5	16
1480488080	5	16
1480488080	123	16
1480488080	107	16
1480488080	101	123
1480488080	0	5
1480488080	107	0
1480488080	0	16
1480488080	134	66
1480488080	66	10
1480488080	101	16
1480488080	5	123
1480488080	99	41
1480488080	107	123
1480488080	133	5
1480488080	133	66
1480488080	0	123
1480488080	0	101
1480488080	107	101
1480488080	133	10
1480488080	85	43
1480488080	24	77
1480488080	66	5
1480488080	64	20
1480488080	133	123
1480488100	107	101
1480488100	123	16
1480488100	107	5
1480488100	0	66
1480488100	107	16
1480488100	66	101
1480488100	5	101
1480488100	66	16
1480488100	102	41
1480488100	0	5
1480488100	107	0
1480488100	0	16
1480488100	10	123
1480488100	107	66
1480488100	101	16
1480488100	0	102
1480488100	5	123
1480488100	85	40
1480488100	99	41
1480488100	0	123
1480488100	0	101
1480488100	85	43
1480488100	24	77
1480488100	66	5
1480488100	134	10
1480488100	99	8
1480488100	5	16
1480488100	64	20
1480488100	66	123
1480488120	107	101
1480488120	123	16
1480488120	107	5
1480488120	0	66
1480488120	64	99
1480488120	107	16
1480488120	66	101
1480488120	66	102
1480488120	5	101
1480488120	66	16
1480488120	101	123
1480488120	102	101
1480488120	107	0
1480488120	0	16
1480488120	102	57
1480488120	107	66
1480488120	101	16
1480488120	0	102
1480488120	5	123
1480488120	99	41
1480488120	85	43
1480488120	24	77
1480488120	66	5
1480488120	134	10
1480488120	21	82
1480488120	64	20
1480488120	66	123
1480488140	133	0
1480488140	123	16
1480488140	107	16
1480488140	66	102
1480488140	102	41
1480488140	66	16
1480488140	0	102
1480488140	133	101
1480488140	102	20
1480488140	107	0
1480488140	122	121
1480488140	0	16
1480488140	101	16
1480488140	99	41
1480488140	107	101
1480488140	85	43
1480488140	24	77
1480488140	133	16
1480488140	133	102
1480488140	133	107
1480488140	5	16
1480488140	64	20
1480488160	133	0
1480488160	107	16
1480488160	133	101
1480488160	107	0
1480488160	0	16
1480488160	82	41
1480488160	101	16
1480488160	99	41
1480488160	133	5
1480488160	107	101
1480488160	85	43
1480488160	5	16
1480488160	24	77
1480488160	134	10
1480488160	133	16
1480488160	133	102
1480488160	133	107
1480488160	64	20
1480488180	133	0
1480488180	107	101
1480488180	107	16
1480488180	66	102
1480488180	133	101
1480488180	107	0
1480488180	123	16
1480488180	0	16
1480488180	82	41
1480488180	102	123
1480488180	101	16
1480488180	99	41
1480488180	107	123
1480488180	0	123
1480488180	0	101
1480488180	85	43
1480488180	24	77
1480488180	134	10
1480488180	82	99
1480488180	133	16
1480488180	133	107
1480488180	64	20
1480488180	64	57
1480488200	133	0
1480488200	107	5
1480488200	107	16
1480488200	66	102
1480488200	5	101
1480488200	133	101
1480488200	0	16
1480488200	0	5
1480488200	102	20
1480488200	107	0
1480488200	123	16
1480488200	124	121
1480488200	102	57
1480488200	82	41
1480488200	101	16
1480488200	5	123
1480488200	99	41
1480488200	107	123
1480488200	0	123
1480488200	107	101
1480488200	24	77
1480488200	134	10
1480488200	82	99
1480488200	133	16
1480488200	133	107
1480488200	5	16
1480488200	64	20
1480488200	58	29
1480488200	133	123
1480488220	133	0
1480488220	107	101
1480488220	123	16
1480488220	107	5
1480488220	107	16
1480488220	66	102
1480488220	5	101
1480488220	99	8
1480488220	133	101
1480488220	0	5
1480488220	107	0
1480488220	0	16
1480488220	82	41
1480488220	101	16
1480488220	5	123
1480488220	99	41
1480488220	107	123
1480488220	133	5
1480488220	24	77
1480488220	66	5
1480488220	134	10
1480488220	82	99
1480488220	133	16
1480488220	133	107
1480488220	5	16
1480488220	64	20
1480488220	58	29
1480488240	133	0
1480488240	107	101
1480488240	134	123
1480488240	107	5
1480488240	107	16
1480488240	134	102
1480488240	66	102
1480488240	5	101
1480488240	133	101
1480488240	124	43
1480488240	0	16
1480488240	0	5
1480488240	102	20
1480488240	107	0
1480488240	123	16
1480488240	134	66
1480488240	82	41
1480488240	102	57
1480488240	85	124
1480488240	134	124
1480488240	101	16
1480488240	5	123
1480488240	99	41
1480488240	133	5
1480488240	107	123
1480488240	85	43
1480488240	134	5
1480488240	24	77
1480488240	66	10
1480488240	134	10
1480488240	82	99
1480488240	133	16
1480488240	133	102
1480488240	133	107
1480488240	5	16
1480488240	64	20
1480488240	58	29
1480488260	133	0
1480488260	0	10
1480488260	123	16
1480488260	107	5
1480488260	107	16
1480488260	134	102
1480488260	66	102
1480488260	64	41
1480488260	133	101
1480488260	107	0
1480488260	0	16
1480488260	102	57
1480488260	10	123
1480488260	134	66
1480488260	5	39
1480488260	10	16
1480488260	101	16
1480488260	0	102
1480488260	99	41
1480488260	107	123
1480488260	133	5
1480488260	0	123
1480488260	107	101
1480488260	24	77
1480488260	66	10
1480488260	134	10
1480488260	124	43
1480488260	133	16
1480488260	66	123
1480488260	120	43
1480488260	133	107
1480488260	134	39
1480488260	24	134
1480488260	5	16
1480488260	10	102
1480488260	64	20
1480488260	58	29
1480488280	133	0
1480488280	107	101
1480488280	123	16
1480488280	41	8
1480488280	107	16
1480488280	66	102
1480488280	133	101
1480488280	102	101
1480488280	124	43
1480488280	107	0
1480488280	0	16
1480488280	102	57
1480488280	134	66
1480488280	5	39
1480488280	10	16
1480488280	66	10
1480488280	104	39
1480488280	101	16
1480488280	99	41
1480488280	107	123
1480488280	134	10
1480488280	133	16
1480488280	66	123
1480488280	101	39
1480488280	133	107
1480488280	134	104
1480488280	134	39
1480488280	66	39
1480488280	10	39
1480488280	64	20
1480488280	58	29
1480488300	133	0
1480488300	107	101
1480488300	123	16
1480488300	107	16
1480488300	99	8
1480488300	133	101
1480488300	107	0
1480488300	0	16
1480488300	102	57
1480488300	134	66
1480488300	104	39
1480488300	16	41
1480488300	101	16
1480488300	99	41
1480488300	5	8
1480488300	104	102
1480488300	85	43
1480488300	66	10
1480488300	134	10
1480488300	133	16
1480488300	133	107
1480488300	134	104
1480488300	134	39
1480488300	66	39
1480488300	10	39
1480488300	10	102
1480488300	64	20
1480488300	58	29
1480488320	104	8
1480488320	133	0
1480488320	10	5
1480488320	107	16
1480488320	134	102
1480488320	102	41
1480488320	5	77
1480488320	24	41
1480488320	133	101
1480488320	43	121
1480488320	0	5
1480488320	102	20
1480488320	107	0
1480488320	0	16
1480488320	10	101
1480488320	102	57
1480488320	41	121
1480488320	134	66
1480488320	5	39
1480488320	101	16
1480488320	104	16
1480488320	104	64
1480488320	85	40
1480488320	0	122
1480488320	107	10
1480488320	0	101
1480488320	107	101
1480488320	133	10
1480488320	134	5
1480488320	24	77
1480488320	66	5
1480488320	85	124
1480488320	66	10
1480488320	134	10
1480488320	133	16
1480488320	99	8
1480488320	133	107
1480488320	134	104
1480488320	134	39
1480488320	66	39
1480488320	64	20
1480488320	58	29
1480488320	102	5
1480488340	133	0
1480488340	107	101
1480488340	123	16
1480488340	10	5
1480488340	107	16
1480488340	24	82
1480488340	24	41
1480488340	133	101
1480488340	102	20
1480488340	107	0
1480488340	0	16
1480488340	102	57
1480488340	5	39
1480488340	107	102
1480488340	101	16
1480488340	85	40
1480488340	134	5
1480488340	66	5
1480488340	66	10
1480488340	134	10
1480488340	133	16
1480488340	120	43
1480488340	99	8
1480488340	133	107
1480488340	134	39
1480488340	66	39
1480488340	10	39
1480488340	21	104
1480488340	64	20
1480488340	102	5
1480488360	133	0
1480488360	107	101
1480488360	10	5
1480488360	41	8
1480488360	107	16
1480488360	24	82
1480488360	133	101
1480488360	107	0
1480488360	0	16
1480488360	102	57
1480488360	134	66
1480488360	5	39
1480488360	66	10
1480488360	99	41
1480488360	82	64
1480488360	134	5
1480488360	66	5
1480488360	134	10
1480488360	133	16
1480488360	99	8
1480488360	133	107
1480488360	134	39
1480488360	66	39
1480488360	64	20
1480488360	102	5
1480488380	134	10
1480488380	64	20
1480488380	107	102
1480488380	101	16
1480488380	107	0
1480488380	107	101
1480488380	133	16
1480488380	123	16
1480488380	134	66
1480488380	133	0
1480488380	10	5
1480488380	3	21
1480488380	99	8
1480488380	107	16
1480488380	109	121
1480488380	0	16
1480488380	133	107
1480488380	24	82
1480488380	0	101
1480488380	102	57
1480488380	134	39
1480488380	41	8
1480488380	120	41
1480488380	60	29
1480488380	66	39
1480488380	10	39
1480488380	134	101
1480488380	134	5
1480488380	5	39
1480488380	102	5
1480488380	66	5
1480488380	133	101
1480488380	122	29
1480488380	66	10
1480488400	133	0
1480488400	134	10
1480488400	107	16
1480488400	101	16
1480488400	120	41
1480488400	99	41
1480488400	133	107
1480488400	133	101
1480488400	133	16
1480488400	123	16
1480488400	10	5
1480488400	85	40
1480488400	3	21
1480488400	99	8
1480488400	0	16
1480488400	24	82
1480488400	0	101
1480488400	102	57
1480488400	134	39
1480488400	41	8
1480488400	107	101
1480488400	134	66
1480488400	5	124
1480488400	60	29
1480488400	66	39
1480488400	10	39
1480488400	134	5
1480488400	5	39
1480488400	64	20
1480488400	58	29
1480488400	66	5
1480488400	122	29
1480488400	66	10
1480488400	109	43
1480488420	133	0
1480488420	107	101
1480488420	120	99
1480488420	123	16
1480488420	10	5
1480488420	41	8
1480488420	3	21
1480488420	24	82
1480488420	60	29
1480488420	133	101
1480488420	102	20
1480488420	0	16
1480488420	10	101
1480488420	134	66
1480488420	5	39
1480488420	122	29
1480488420	120	8
1480488420	101	16
1480488420	85	40
1480488420	5	124
1480488420	99	41
1480488420	120	41
1480488420	134	5
1480488420	66	5
1480488420	66	10
1480488420	134	10
1480488420	107	16
1480488420	60	122
1480488420	133	16
1480488420	99	8
1480488420	133	107
1480488420	134	39
1480488420	66	39
1480488420	10	39
1480488420	10	102
1480488420	64	20
1480488420	102	5
1480488440	133	0
1480488440	107	101
1480488440	120	99
1480488440	123	16
1480488440	0	66
1480488440	41	8
1480488440	3	21
1480488440	107	16
1480488440	60	122
1480488440	66	101
1480488440	24	82
1480488440	60	29
1480488440	66	102
1480488440	99	8
1480488440	66	16
1480488440	133	101
1480488440	102	20
1480488440	107	0
1480488440	109	121
1480488440	0	16
1480488440	102	57
1480488440	102	64
1480488440	134	66
1480488440	5	39
1480488440	122	29
1480488440	107	66
1480488440	101	16
1480488440	99	41
1480488440	107	123
1480488440	0	123
1480488440	120	41
1480488440	85	43
1480488440	134	5
1480488440	131	102
1480488440	66	5
1480488440	134	10
1480488440	133	16
1480488440	120	8
1480488440	133	107
1480488440	66	39
1480488440	10	39
1480488440	64	20
1480488440	102	5
1480488460	6	66
1480488460	134	131
1480488460	133	0
1480488460	6	102
1480488460	107	101
1480488460	120	99
1480488460	123	16
1480488460	41	8
1480488460	60	76
1480488460	3	21
1480488460	107	16
1480488460	134	0
1480488460	66	101
1480488460	24	82
1480488460	60	29
1480488460	66	16
1480488460	6	39
1480488460	133	101
1480488460	107	0
1480488460	0	16
1480488460	102	57
1480488460	5	39
1480488460	16	124
1480488460	134	64
1480488460	107	66
1480488460	134	20
1480488460	6	5
1480488460	99	41
1480488460	0	66
1480488460	107	123
1480488460	133	66
1480488460	66	124
1480488460	120	41
1480488460	5	16
1480488460	131	102
1480488460	134	10
1480488460	133	16
1480488460	99	8
1480488460	133	107
1480488460	29	76
1480488460	134	104
1480488460	66	131
1480488460	64	20
1480488460	102	5
1480488480	134	20
1480488480	5	16
1480488480	109	16
1480488480	124	39
1480488480	0	109
1480488480	134	124
1480488480	133	0
1480488480	6	102
1480488480	134	107
1480488480	21	46
1480488480	133	101
1480488480	10	16
1480488480	134	0
1480488480	124	43
1480488480	134	66
1480488480	120	99
1480488480	64	20
1480488480	133	16
1480488480	123	16
1480488480	10	5
1480488480	6	5
1480488480	99	41
1480488480	133	102
1480488480	98	104
1480488480	0	66
1480488480	6	124
1480488480	107	0
1480488480	133	39
1480488480	107	123
1480488480	134	10
1480488480	107	10
1480488480	133	5
1480488480	0	16
1480488480	3	21
1480488480	99	8
1480488480	107	16
1480488480	134	121
1480488480	66	101
1480488480	133	107
1480488480	133	124
1480488480	24	82
1480488480	134	6
1480488480	107	109
1480488480	134	41
1480488480	134	39
1480488480	120	41
1480488480	41	8
1480488480	134	109
1480488480	66	39
1480488480	98	77
1480488480	102	57
1480488480	134	5
1480488480	5	39
1480488480	134	43
1480488480	102	5
1480488480	66	16
1480488480	66	10
1480488480	107	66
1480488480	134	16
1480488500	6	102
1480488500	120	99
1480488500	10	5
1480488500	0	66
1480488500	57	101
1480488500	41	8
1480488500	3	21
1480488500	107	16
1480488500	24	82
1480488500	66	102
1480488500	66	16
1480488500	43	121
1480488500	0	5
1480488500	107	0
1480488500	0	16
1480488500	134	6
1480488500	102	57
1480488500	5	39
1480488500	131	20
1480488500	122	29
1480488500	107	66
1480488500	134	124
1480488500	107	102
1480488500	99	41
1480488500	24	131
1480488500	6	5
1480488500	5	43
1480488500	120	41
1480488500	134	5
1480488500	66	10
1480488500	134	10
1480488500	21	46
1480488500	6	10
1480488500	99	8
1480488500	134	39
1480488500	66	124
1480488500	66	39
1480488500	10	39
1480488500	5	16
1480488500	64	20
1480488500	102	5
1480488520	134	58
1480488520	134	10
1480488520	6	39
1480488520	21	46
1480488520	0	102
1480488520	6	10
1480488520	58	124
1480488520	102	124
1480488520	124	43
1480488520	120	99
1480488520	134	124
1480488520	107	5
1480488520	58	6
1480488520	10	5
1480488520	0	5
1480488520	107	0
1480488520	57	101
1480488520	41	8
1480488520	0	123
1480488520	3	21
1480488520	99	8
1480488520	107	16
1480488520	0	16
1480488520	24	82
1480488520	134	6
1480488520	124	108
1480488520	134	39
1480488520	6	124
1480488520	10	39
1480488520	66	102
1480488520	5	16
1480488520	134	5
1480488520	6	102
1480488520	64	20
1480488520	99	41
1480488520	5	101
1480488520	104	5
1480488520	102	5
1480488520	66	5
1480488540	109	104
1480488540	102	16
1480488540	120	41
1480488540	120	99
1480488540	107	5
1480488540	58	6
1480488540	66	41
1480488540	57	101
1480488540	41	8
1480488540	3	21
1480488540	64	92
1480488540	107	16
1480488540	66	101
1480488540	24	82
1480488540	60	29
1480488540	20	92
1480488540	66	92
1480488540	66	16
1480488540	6	39
1480488540	0	5
1480488540	107	0
1480488540	0	16
1480488540	111	5
1480488540	5	93
1480488540	134	66
1480488540	5	76
1480488540	5	39
1480488540	99	41
1480488540	102	124
1480488540	85	40
1480488540	5	43
1480488540	124	108
1480488540	134	5
1480488540	66	5
1480488540	134	58
1480488540	134	10
1480488540	6	10
1480488540	66	8
1480488540	131	20
1480488540	99	8
1480488540	134	39
1480488540	10	39
1480488540	64	20
1480488560	134	10
1480488560	66	64
1480488560	101	99
1480488560	102	124
1480488560	120	99
1480488560	64	20
1480488560	57	92
1480488560	43	121
1480488560	57	101
1480488560	41	8
1480488560	66	57
1480488560	107	0
1480488560	3	21
1480488560	99	8
1480488560	107	16
1480488560	0	16
1480488560	66	101
1480488560	24	82
1480488560	134	39
1480488560	134	102
1480488560	60	29
1480488560	102	99
1480488560	102	57
1480488560	66	92
1480488560	10	39
1480488560	134	93
1480488560	124	108
1480488580	134	10
1480488580	21	46
1480488580	66	64
1480488580	102	108
1480488580	0	76
1480488580	107	123
1480488580	57	101
1480488580	41	8
1480488580	102	124
1480488580	3	21
1480488580	107	16
1480488580	0	16
1480488580	66	101
1480488580	24	82
1480488580	24	131
1480488580	124	108
1480488580	134	39
1480488580	60	29
1480488580	66	92
1480488580	10	39
1480488580	134	93
1480488580	64	20
1480488600	134	124
1480488600	134	10
1480488600	5	39
1480488600	102	124
1480488600	66	64
1480488600	107	5
1480488600	10	5
1480488600	8	43
1480488600	99	41
1480488600	66	57
1480488600	107	123
1480488600	120	43
1480488600	57	101
1480488600	5	8
1480488600	3	21
1480488600	107	16
1480488600	0	16
1480488600	66	101
1480488600	24	82
1480488600	102	57
1480488600	124	108
1480488600	134	39
1480488600	102	108
1480488600	60	29
1480488600	102	99
1480488600	24	131
1480488600	21	46
1480488600	66	92
1480488600	10	39
1480488600	131	82
1480488600	134	93
1480488600	134	5
1480488600	64	20
1480488620	102	8
1480488620	134	10
1480488620	5	39
1480488620	0	102
1480488620	8	78
1480488620	66	64
1480488620	10	5
1480488620	99	41
1480488620	131	82
1480488620	57	101
1480488620	60	29
1480488620	3	21
1480488620	0	16
1480488620	66	101
1480488620	102	39
1480488620	107	16
1480488620	24	82
1480488620	124	108
1480488620	134	39
1480488620	66	92
1480488620	46	85
1480488620	10	39
1480488620	102	57
1480488620	134	93
1480488620	134	5
1480488620	64	20
1480488620	102	5
1480488640	3	21
1480488640	134	10
1480488640	20	76
1480488640	41	77
1480488640	34	102
1480488640	8	78
1480488640	131	82
1480488640	66	64
1480488640	99	77
1480488640	10	5
1480488640	99	41
1480488640	77	78
1480488640	134	36
1480488640	120	99
1480488640	107	123
1480488640	57	101
1480488640	123	16
1480488640	107	16
1480488640	0	16
1480488640	66	101
1480488640	8	77
1480488640	0	123
1480488640	24	82
1480488640	124	108
1480488640	134	39
1480488640	60	29
1480488640	66	92
1480488640	46	85
1480488640	10	39
1480488640	134	93
1480488640	134	5
1480488640	5	39
1480488640	64	20
1480488640	134	16
1480488660	3	21
1480488660	36	58
1480488660	134	10
1480488660	99	41
1480488660	120	99
1480488660	66	64
1480488660	66	101
1480488660	10	5
1480488660	66	77
1480488660	57	101
1480488660	134	41
1480488660	107	16
1480488660	66	57
1480488660	34	102
1480488660	0	16
1480488660	24	82
1480488660	134	39
1480488660	34	0
1480488660	66	92
1480488660	10	39
1480488660	36	5
1480488660	36	102
1480488660	134	93
1480488660	134	5
1480488660	5	39
1480488660	36	39
1480488660	64	20
1480488660	102	78
1480488680	134	10
1480488680	21	9
1480488680	123	16
1480488680	66	64
1480488680	10	5
1480488680	99	41
1480488680	120	43
1480488680	57	101
1480488680	66	57
1480488680	34	102
1480488680	66	101
1480488680	24	82
1480488680	36	41
1480488680	124	108
1480488680	134	39
1480488680	134	102
1480488680	0	16
1480488680	66	92
1480488680	36	64
1480488680	46	85
1480488680	10	39
1480488680	82	77
1480488680	36	102
1480488680	134	93
1480488680	134	5
1480488680	5	39
